George Springer,HOU
Jett Bandy,LAA
Jim Constable,CLE
Gid Gardner,CLV
Bobo Newsom,NYY
Jeff Burroughs,SEA
Steve Sparks,ARI
Ted Welch,SLM
Tony Zych,SEA
Orlando Palmeiro,STL
Dan Casey,DTN
Dave Collins,TOR
Daniel Robertson,LAA
Paul Siebert,SDP
Merritt Ranew,HOU
Bill Campbell,MON
Don Dillard,CLE
José Morales,LAD
Michael Schwimer,PHI
Oscar Owens,PK
Elmer Valo,MIN
Joel Guzmán,TBD
Willie Montañez,CAL
Jordan Hicks,STL
Logan Darnell,MIN
Miguel Diloné,OAK
Del Rice,MLN
Jack Saltzgaver,PIT
Joe Cicero,BOS
Anastasio Santaella,NYC
Bob Meusel,CIN
Emilio Pagán,CIN
Dean Stone,STL
Chris Beck,NYM
Brady Lail,NYY
José Ortiz,OAK
Roger Wolff,PIT
George Cappuzzello,HOU
John Stephenson,SFG
Ownie Carroll,DET
Charlie Bradford,NLG
Jim Williams,BE
Walker Cooper,CHC
Gene Good,BSN
Yacksel Ríos,SEA
Ryan Feierabend,TEX
Ken O'Dea,STL
Earl Smith,STL
Sandy Amorós,LAD
Ameal Brooks,PS
Frank Barnes,STL
John Deasley,KCC
Mike Adams,CHC
David Hernandez,LAA
Luis Olmo,BRO
Korey Lee,HOU
Patsy Flaherty,BSN
Sean Spencer,MON
Larry Corcoran,NYG
Chuck Taylor,STL
Joe Boyle,TBR
Brian Shouse,PIT
Chris Johnson,HOU
Fred Osborne,PIT
Eric Stout,KCR
Wes Whisler,CHW
Roy White,NYY
Juan Jiménez,PIT
Wally Backman,NYM
Bob Tewksbury,SDP
Billy Lauder,PHI
Mike Proly,PHI
Raúl Alcántara,OAK
John Corriden,BRO
Tim Raines,BAL
Steve Johnson,SEA
Jack Glasscock,SLM
Jonny Venters,TBR
Floyd Weaver,MIL
John Halama,SEA
Paul DeJong,KCR
Dave Bergman,HOU
Eduardo Paredes,LAA
Félix José,KCR
Cliff Young,CLE
Michael Barrett,CHC
Víctor Cruz,TOR
Eddie Pérez,ATL
Ted Wilks,CLE
George Crowe,STL
Héctor Sánchez,CHW
Ryan Fernandez,STL
Al McBean,SDP
Jim Nash,PHI
Richard Ureña,TOR
Otto Ray,COG
Joe Scott,CBB
Sandy León,WSN
Buddy Lively,CIN
Jeff Parrett,STL
Dick Allen,OAK
Ray Morehart,CHW
Javy López,ATL
Mickey Vernon,CLE
Jason LaRue,CIN
Lefty Williams,HG
Mike Morin,KCR
Dolf Luque,BRO
Ty France,SDP
Joshua Palacios,CHW
Sam Jones,DET
Yacksel Ríos,PHI
Pedro Ballester,NYC
Bob Schultz,CHC
Toby Harrah,CLE
Don Heffner,SLB
Mike Bacsik,TEX
Robert Dean,SL3
Graig Nettles,NYY
Jerry Willard,OAK
William Brown,PHI
Jim Poole,BAL
Rudy Minarcin,CIN
Skye Bolt,SFG
Chick Fraser,PHA
Dioner Navarro,NYY
Juan Rivera,LAA
Dave Sells,LAD
Zach Vincej,SEA
Don Eddy,CHW
Catfish Hunter,NYY
Rich Hunter,PHI
Rhiner Cruz,HOU
Kevin Reimer,TEX
Jim Hughes,BRO
Bill Zepp,DET
Arismendy Alcántara,CIN
Craig Mitchell,OAK
Jakob Junis,CIN
Darryl Kile,COL
Jimmy Austin,NYY
Oil Can Boyd,MON
Doug Howard,CAL
Herman Franks,NYG
Sandy Burk,BRO
Owen Kahn,BSN
Charlie Lewis,NLG
Jack O'Brien,BOS
Alonzo Powell,SEA
Rafael Ramírez,HOU
JC Ramirez,SEA
Billy Hitchcock,SLB
Red Massey,BSN
Tommie Dukes,HG
Anthony Cooper,HG
Jack Wilson,WSH
Bruce Kimm,DET
Neal Cotts,MIL
John Connor,BSN
Joe DePastino,NYM
Jim Olander,MIL
Gene Markland,PHA
Marcelino Bauza,CSW
Jim Holdsworth,TRO
Danny Kolb,MIL
Mark McLemore,TEX
Adam Haseley,PHI
Jhoulys Chacín,ATL
Dusty Hughes,MIN
Wes Parker,LAD
Jouett Meekin,NYG
Jon Link,LAD
Jose Rojas,LAA
Carl Willis,MIN
Gene DeMontreville,BSN
Rex Dawson,WSH
Emmett Seery,KCC
Wayne Causey,CHW
Dave Collins,CAL
Jerry Reuss,CAL
Johnnie Tyler,BSN
Karim García,CLE
Keeling,NE
Larry Barnes,LAD
Daryle Ward,PIT
Charlie Sweasy,CLE
Jim Davis,HG
Daniel Johnson,CLE
Ron Roenicke,SDP
Bill Moore,BOS
Bob Robertson,TOR
Walter Schaller,CHW
Jesús Lorenzo,CSW
Fred Hartman,NYG
Ray Gardner,CLE
Ross Detwiler,TEX
T.J. McFarland,NYM
Doug Howard,CLE
Alex Cobb,SFG
Jim Morrison,PHI
George Freese,DET
Mike Smithson,TEX
Jason Miller,MIN
Willie Calhoun,TEX
Buddy Baumann,SDP
Gerónimo Berroa,DET
Mickey Tettleton,TEX
William Gamble,COB
Eddie Pellagrini,PIT
Luis Márquez,BEG
Mike Gardiner,BOS
Buddy Bell,HOU
Alfonso Pulido,PIT
Harold Baines,CHW
Abe Alvarez,BOS
Pug Cavet,DET
Ralph Coles,CBR
Bobby Herrera,SLB
Jumbo Schoeneck,IND
John Kennedy,PHI
Cliff Carter,HBG
Darren Bragg,SEA
Fernando Cabrera,BAL
Johnny Riddle,WSH
Bill Rariden,IND
Harry Jeffries,HIL
Sid Bream,ATL
Bob Scanlan,DET
Evan Meek,PIT
Matt Smith,NYY
John Buzhardt,CHW
Pascual Pérez,MON
Hank Borowy,DET
Billy Serad,CIN
Jonas Gaines,CAG
Joe Savery,PHI
Sonny Siebert,TEX
Joey Wendle,TBR
Jeremy Bonderman,DET
Pete Hotaling,BRO
Gene Locklear,NYY
Jo-Jo Reyes,LAA
Scott Kingery,PHI
Ben Braymer,WSN
Eddie Shokes,CIN
Cecil Upshaw,CLE
Charlie Ingraham,BAL
Felton Wilson,AG
So Taguchi,STL
Pat Borders,CLE
Jamie Easterly,MIL
Ed Spurney,PIT
Ichiro Suzuki,NYY
Gus Zernial,DET
José Veras,CLE
Wilbur Good,PHI
Chris Gomez,TOR
Phillip Evans,PIT
Allen Sothoron,CLE
Gene Clines,NYM
Amed Rosario,CLE
Gus Krock,BUF
Bill Hill,CIN
Rob Delaney,TBR
Felton Snow,BEG
Darren Lewis,CHC
J.T. Realmuto,PHI
Donald Lutz,CIN
Dave Pope,CLE
Brian Anderson,MIA
Drew Sutton,CIN
Yasmani Grandal,SDP
Jesse Warren,BBB
Lee,AC
Dupee Shaw,DTN
Rick Sweet,SDP
Joe Marty,PHI
Alberto Reyes,TBR
Tim Unroe,ANA
George Bradley,CHC
Jayson Nix,TOR
Roberto Petagine,HOU
Jonathan Sánchez,KCR
Ernie Riles,SFG
Kerry Dineen,PHI
José Offerman,KCR
Austin Romine,NYY
John Milligan,PHQ
Jim Gentile,CLE
Víctor Robles,SEA
Bobby Witt,STL
Dave Roberts,CLE
Bill Roman,DET
Al Jackson,NYM
Elmer Steele,BRO
Brent Billingsley,FLA
Fred Woodcock,PIT
Keibert Ruiz,LAD
Donn Roach,CHC
Darrin Jackson,MIL
Alex Prieto,MIN
Jack Cusick,BSN
Lance Rautzhan,MIL
Michael Young,TEX
Sadie Houck,BSN
Oscar Boone,IAB
Brendan Donnelly,CLE
Johnny Miljus,CLE
Luis Rivera,MON
Tom Hughes,DET
Joaquín Andújar,OAK
Joe DeMaestri,KCA
Duane Pillette,BAL
Nick Bierbrodt,TBD
Walter Blair,NYY
Connor Sadzeck,TEX
Otto Neu,SLB
George McAllister,CUP
Henderson,BCA
Ken Griffey,ATL
Frankie Austin,PS
Mike Dunn,ATL
Candy Maldonado,TEX
Tom O'Rourke,BSN
Frank Okrie,DET
Rick Kreuger,BOS
Jerry Ujdur,CLE
Walter Christensen,CIN
Lloyd Russell,CLE
Bill Reynolds,CBE
Danny Fife,MIN
Red Badgro,SLB
Mike Felder,MIL
Jim Mecir,FLA
Jack Roche,STL
Count Campau,STL
Roy Partlow,CT
Mike Vail,MON
Chris Zachary,STL
Jim Converse,SEA
Ed Levy,PHI
Mike Ryan,PIT
Dan Meyer,FLA
Vance Wilson,NYM
Doug Henry,NYM
Denny Neagle,ATL
César Gerónimo,CIN
Jeff Barkley,CLE
Charlie Grimm,PIT
Brad Mills,MON
Ray Sadecki,MIL
Matt Andriese,ARI
Dave Silvestri,NYY
Barry Wesson,ANA
Ron Schueler,CHW
Bud Daley,NYY
Aleck Smith,NYG
Mike Fetters,BAL
Cotton Nash,MIN
Denny Bautista,DET
Scott Seabol,NYY
Tyler Freeman,COL
Wid Conroy,PIT
Luis Valbuena,SEA
Bob Dillinger,PIT
Jerry Manuel,DET
Bob O'Farrell,NYG
Pete Vuckovich,MIL
Wayne Krenchicki,CIN
Luke Weaver,NYY
Erik González,CLE
Yonder Alonso,CIN
Matt Mieske,HOU
Miguel Olivo,SEA
Rube Peters,BTT
Jeff Tam,NYM
Greg Holland,COL
Rondell White,NYY
Dan Carlson,TBD
Abe Mitchell,AG
Dick Egan,BSN
Darrell May,KCR
Ed Brandt,BSN
Cody Ransom,SFG
Edsall Walker,NBY
Mat Latos,TOR
Brad Brach,ATL
Bill Prough,CIN
Rico Rossy,ATL
Charlie Eden,CHC
Yasmani Grandal,CHW
Juan Morillo,ARI
Omar Daal,TOR
Felix Manning,NBY
Joey Amalfitano,CHC
Jason Thompson,CAL
Pete Kozma,OAK
Kenley Jansen,LAD
Minnie Miñoso,WSA
Ray O'Brien,PIT
Kirtley Baker,WHS
Alan Hargesheimer,KCR
Jim Sundberg,CHC
Julián Tavárez,BOS
Jim Canavan,CHC
Mike Devereaux,BAL
John George,CAG
Jim Brenneman,NYY
Will Owens,ID
Brian Allard,SEA
Jimmy Whelan,STL
Bob Speake,CHC
Mike Dyer,PIT
Karim García,DET
Loyd Christopher,CHC
Freddie Benavides,COL
Paolo Espino,TEX
Chayce McDermott,BAL
Andre Rodgers,SFG
Jack O'Brien,CLE
Bill Harvey,CG
Don Wengert,ATL
Alex Graman,NYY
David Dellucci,ARI
Jay Johnstone,LAD
Howie Camp,NYY
Bryce Miller,SEA
Brian Reith,CIN
Seth Rosin,PHI
Vic Harris,STL
George McQuinn,NYY
Max West,BSN
Jay Witasick,COL
Sherten Apostel,TEX
Josh Hader,MIL
Jeff Juden,HOU
Billy McKinney,MIL
Brent Gates,SEA
Bill Singer,MIN
Carlos Casimiro,BAL
Phil Marchildon,PHA
Dave Wainhouse,MON
Harry Swacina,BAL
Jim Norris,TEX
Larry Bearnarth,NYM
Chan Ho Park,NYM
Yohan Ramírez,BAL
Eddie Bockman,PIT
Tony Cogan,KCR
Jerry DaVanon,CAL
Bob Seeds,CHW
Jonathan Broxton,STL
Lou Manske,PIT
Mark Reynolds,BAL
Dusty Rhodes,NYG
Clint Brown,CHW
Danny Farquhar,TOR
Bob Miller,DET
Pete Harnisch,CIN
Pete Broberg,OAK
Oscar Streit,CLE
Jason Smith,KCR
Tom Finley,BRG
Jimmy Johnson,BBS
Art Wilson,BSN
George Brown,COB
Raimel Tapia,MIL
Chick Fullis,STL
Dick Gernert,CIN
Red Downs,DET
George Hall,BAL
Bob Muncrief,CLE
Willie Spencer,TC2
Al Froehlich,PHI
Carlos Ascanio,NBY
Dave Collins,DET
Scott Elarton,HOU
Joe Nathan,DET
Dick Cole,STL
Red Barbary,WSH
Jeff Samardzija,SFG
John Anderson,CHW
José Jiménez,CLE
Don Schulze,NYM
John Stefero,BAL
Walt Terrell,NYY
Brendan McKay,TBR
Mike Williams,HOU
Ehire Adrianza,ATL
Chris Devenski,PHI
Dave Fleming,KCR
Bill Brubaker,BSN
Austin Adams,OAK
Francisco Rosario,PHI
José Veras,DET
Jim Piersall,WSA
Bob Friend,NYM
Scott Cassidy,SDP
Willie Nixon,BBB
Chad Kreuter,TEX
Jim Williams,NBY
Kevin Thompson,NYY
Trevor Richards,MIL
Alan Koch,WSA
Johnny Werts,BSN
Milt Stock,BRO
Fred Merkle,CHC
Rod Beck,CHC
Andrew Benintendi,BOS
Joe Birmingham,CLE
Oscar Georgy,NYG
Randy Veres,KCR
Jeff Blauser,ATL
Frank Ortenzio,KCR
Russ Nixon,MIN
David DeJesus,OAK
Fred Norman,STL
Mike Kinnunen,BAL
William Marriott,BSN
Jack Sharrott,NYG
Charlie Barnes,MIN
Jim Mangan,PIT
Jose Quintana,CHC
Hal King,TEX
Jack Wanner,NYY
Don Buford,BAL
Alex Dickerson,SDP
Harry Steinfeldt,BSN
Denis Menke,HOU
Percy Miller,NWB
Frank Donnelly,CHC
Vic Saier,CHC
Liván Hernández,MIN
Otto Huber,BSN
John Bowker,PIT
Zack Taylor,BRO
Dave Roberts,DET
Danny Tartabull,CHW
Billy Cox,PIT
George Maisel,SLB
Bryan Rekar,KCR
Paul Clemens,HOU
Allan Collamore,CLE
Ryan Bergert,SDP
Jim Murray,BSN
George Adams,SYR
Nick Noonan,SFG
Darren O'Day,TEX
Mark Payton,CHW
Craig Stammen,SDP
C.J. Riefenhauser,TBR
Pedro Astacio,HOU
Ryan Brasier,LAD
Ray Stephens,STL
Paul Hines,PIT
Honey Jenkins,PS
Al Maul,BRO
Leody Taveras,SEA
Kris Benson,ARI
Pat Meares,PIT
John Barnes,DS
Thomas Howard,CLE
Bill Butler,KCR
Matt Murton,COL
Eddie Locke,CAG
Omar Olivares,OAK
Glenn Abbott,SEA
Lou Trivino,NYY
Edwin Rodríguez,NYY
Efren Navarro,CHC
Jerry Ujdur,DET
Jim Beattie,NYY
Doug Gwosdz,SDP
Blondie Purcell,BSN
Tommy Tatum,CIN
César Izturis,MIL
Claude Passeau,PHI
Joe Hovlik,CHW
Zeke Wilson,BSN
Ed Baecht,PHI
Butch Henline,CHW
Cass Michaels,CHW
José Valentín,MIL
David Nied,ATL
Art Kores,SLM
Rudy Seánez,SDP
Tom Drees,CHW
Tim Hulett,BAL
Mike Heydon,WHS
Byron Houck,SLB
Bryan Clark,CHW
Luke Voit,WSN
Frank Drews,BSN
Rich Folkers,SDP
Troy Afenir,OAK
Sam Lowry,PHA
John Beckwith,HBG
Jim McCauley,BUF
Justin Verlander,NYM
Hardie Henderson,PHI
Tom Lipp,PHI
Roberto Osuna,HOU
Chuck James,MIN
Erik Kratz,PHI
Eddie Miller,TEX
John Carroll,STP
Melvin Sykes,NLG
Ed Moyer,WSH
Andy Drake,CAG
Greg Gagne,MIN
Gerry Staley,DET
Harry Spilman,HOU
Barry Lersch,PHI
Bert Niehoff,CIN
Roman Quinn,PHI
Ernie Phillips,BBB
Chad Gaudin,MIA
Tom Klawitter,MIN
Chris Coghlan,FLA
Frank Gabler,CHW
Henry Jackson,IND
Dick Jones,WSH
Orange,CTG
Johnnie Dawson,CAG
Joe Pittman,SDP
Alex Sánchez,DET
Harry Walker,CHC
Maury Kent,BRO
Hunter Strickland,SEA
Hank Bauer,KCA
Joely Rodríguez,BOS
Anthony Reyes,CLE
Scott Terry,CIN
Ryan Castellani,COL
Lou Chiozza,PHI
LaTroy Hawkins,CHC
Curt Bernard,NYG
Elmer Steele,BOS
Sam Barkley,KCC
Trent Hubbard,SFG
Pretzels Getzien,IND
Glen Perkins,MIN
King Kelly,NYG
Eric Campbell,SEA
Jason Johnson,CIN
Roosevelt Davis,CLS
Howard Black,DM
Jack DiLauro,HOU
Gregg Olson,HOU
Ernie Whitt,TOR
Damaso Blanco,SFG
Greg Cadaret,ANA
Johnny Peacock,BRO
Ned Hanlon,DTN
John Lyles,CBE
Orlando Mercado,MIN
Jesse Hahn,KCR
Eddie Ainsmith,NYG
Bill Gray,PHI
Einar Díaz,LAD
Dan Collins,CHI
Leroy Morney,CC
Ron Herbel,SFG
Matt Reynolds,WSN
Ed Klepfer,NYY
Joe Quest,STL
Jim Obradovich,HOU
Roy Welmaker,HG
Elden Auker,BOS
Jeff Manto,BAL
Bill Watkins,IND
George Payne,CHW
Joe Kiefer,CHW
Mike Bordick,OAK
Tony Giuliani,WSH
Dave McCarty,KCR
Bill Spiers,MIL
Press Cruthers,PHA
Rusty Torres,KCR
Garret Anderson,LAD
Reggie Taylor,PHI
Jim Carlin,PHI
Bob O'Brien,LAD
Ruppert Jones,KCR
Brock Holt,PIT
Kid Nichols,BSN
Bill Bergen,CIN
Ralph Bryant,LAD
Brayan Peña,ATL
Will Smith,ATL
Vernon Wilshere,PHA
Stan Belinda,KCR
Phil Hughes,NYY
Antonio Pérez,OAK
Rookie Davis,CIN
Heath Hembree,SFG
Horacio Piña,CAL
Billy Koch,TOR
Johnnie Bob Dixon,SLS
Casey Sadler,LAD
Murphy,KCM
Ed Wells,SLB
DeShield,PS
Rip Hagerman,CHC
Aaron Loup,SDP
Square Moore,MRS
Jeff Shelton,CBE
Bonnie Hollingsworth,PIT
Luke Farrell,MIN
J.P. Howell,KCR
Jake Thompson,PHI
Tom Fiall,BBS
Ed Greer,BAL
Billy Consolo,MIN
Leonard Lindsay,IC
Grant Briggs,STL
Scott Anderson,MON
Luis Avilán,NYM
Bill Chappelle,CIN
Collin McHugh,ATL
Jimmie Wilson,STL
Doug Sydnor,NYC
Billy Bean,DET
George Bell,CHW
Dana Kiecker,BOS
Nick Nastrini,CHW
Sean Burroughs,TBD
Billy Milligan,PHA
Scot Shields,ANA
Nico Hoerner,CHC
Tommy Warren,BRO
Bob Shirley,KCR
Bill Collins,PHA
Ed Freed,PHI
Rich Loiselle,PIT
Tony Peña,PIT
Nick Solak,DET
Tommy Harper,BOS
Anthony Cooper,PC
Jason Thompson,DET
Dude Esterbrook,BRO
Víctor Marté,KCR
Ramón García,CHW
Chuck Workman,CLE
Gary Nolan,CAL
Al McBean,PIT
Bill Moore,DET
Joe Chamberlain,CHW
Elías Sosa,ATL
Ty Taubenheim,PIT
Brian Edmondson,FLA
Geoff Zahn,CAL
Tommy La Stella,SFG
Eric Owens,SDP
Cy Bentley,MAN
Sumner Bowman,PIT
Ron Mahay,ATL
Danny Dorn,ARI
Tommy Byrne,WSH
Dave Otto,OAK
Bill Mountjoy,CIN
Ildemaro Vargas,WSN
Bob Barr,IND
Mark Quinn,KCR
Benny Kauff,NYG
Marvin Freeman,PHI
Joe Visner,WAS
Travis Wood,SDP
Andrew Stevenson,WSN
John Barnes,CTG
Kevin Smith,NYY
Mike Gosling,ARI
Harry Gumbert,STL
Oral Hildebrand,NYY
Erick Mejia,KCR
Rob Rasmussen,SEA
Cupid Childs,STL
Brooks Pounders,LAA
Mike Gardiner,DET
Chris Cannizzaro,LAD
Ron Santo,CHC
Dennis Higgins,CLE
Gregg Olson,BAL
Jim Eisenreich,LAD
Bill Nahorodny,SEA
T.J. Brown,MRS
Taylor Rogers,SFG
Jerry Narron,SEA
Keon Broxton,NYM
Derrel Thomas,MON
Ameal Brooks,CRS
Paul Runge,ATL
Ray Washburn,CIN
Pedro Ramos,PHI
Dany Jiménez,SFG
Sterling Hitchcock,STL
Mike LaValliere,PHI
Fred Hobgood,PS
Fritz Buelow,CLE
Brooks Pounders,NYM
Heavy Johnson,KCM
John Wells,BRO
Dale Williams,CIN
George Whiteman,NYY
Chris Rodriguez,LAA
Harry Staley,PBB
Dereck Rodríguez,ATL
Lance Lynn,CHW
Ed Mayweather,SNS
Irv Medlinger,SLB
Dave Morehead,KCR
Jim Spotts,PHI
Keith McDonald,STL
Brett Butler,ATL
Joe Harvey,COL
Mookie Wilson,TOR
Pat Mullin,DET
Hal O'Hagan,CLE
Art Stokes,PHA
Silvino Ruiz,CSE
Héctor Luna,FLA
Jim Nettles,DET
Lars Nootbaar,STL
Jim Lindsey,BRO
Elías Sosa,OAK
Mike Kinkade,LAD
Tim Keefe,NYP
Willie Kirkland,WSA
Joey Terdoslavich,ATL
Bill McClellan,BRO
Trevor Larnach,MIN
Joe Pignatano,LAD
Anthony DeSclafani,CIN
Ron Mahay,OAK
Triston McKenzie,CLE
Scott Munninghoff,PHI
Nick Green,TOR
Charlie Frank,STL
Juan Yepez,STL
Darnell Coles,CIN
Robert Fick,DET
John Peters,MLG
Bill Nahorodny,PHI
Elmer Valo,BRO
Tony McKnight,HOU
Chris Snelling,OAK
Amos Watson,CC
Seiya Suzuki,CHC
Ed Boland,PHI
Dick Williams,KCA
Keith Moreland,BAL
José Ramírez,SEA
Jim Powell,RIC
Edwin Uceta,TBR
Tom Donovan,CLE
Jeremy Jeffress,CHC
Rick Helling,TEX
Bud Thomas,DET
Bill Nuttall,AC
Thad Bosley,TEX
Harry Courtney,WSH
Mark DeRosa,WSN
Wyman Andrus,PRO
Sean Douglass,DET
Al Fitzmorris,KCR
Phil Niekro,MLN
Steve Jones,WSA
Joe Strong,BBS
Matt Kemp,COL
Truck Hannah,NYY
Charlie Ganzel,PHI
Dick Spalding,PHI
Roy Oswalt,PHI
Gaylord Perry,ATL
Billy Hoy,BUF
King Brady,PIT
Jorge Campillo,SEA
Eugene Smith,SNS
José Hernández,COL
Al Mays,BRO
Fabio Castro,PHI
Jerry Fahr,CLE
Martín Prado,MIA
Candy Jim Taylor,DS
Paul Mirabella,TEX
Bill Mizeur,SLB
Cookie Rojas,PHI
John Henry,BSN
Carl Bouldin,WSA
Clarence Fisher,WSH
Amaury García,FLA
Red Ruffing,NYY
Tony Kaufmann,PHI
Pedro Borbón,ATL
Christopher Morel,CHC
Lenn Sakata,BAL
Gary Waslewski,OAK
Frank Francisco,TOR
Chauncey Fisher,STL
Candy Cummings,NYU
Spud Chandler,NYY
Tom Jones,BLA
Óliver Pérez,SEA
Jack Barry,BOS
Mark Clark,STL
Pete Hotaling,CLE
Sad Sam Jones,CHW
Roy Grover,WSH
Josh Hancock,STL
Jim McDonald,CHW
Gus Zernial,KCA
Al Aber,CLE
Kirk Gibson,KCR
Steve Davis,TOR
Bob Giallombardo,LAD
Josh Prince,MIL
Barney Gilligan,PRO
Howard,MRS
Henry Richardson,SEN
Kevin Belcher,TEX
Herman Besse,PHA
Hoss Walker,NEG
Jorge Fábregas,ATL
Duane Josephson,BOS
Andy Love,HAR
Don Hoak,BRO
Juan Pizarro,HOU
Edgar Wesley,DS
Chad Green,TOR
Roy Evans,WHS
Fats Jenkins,HBG
Ron Pruitt,CHW
Turner Barber,BRO
Jimmy Ford,BBB
Steve Garrison,NYY
Mike Witt,CAL
Newt Allen,KCM
Joel Piñeiro,BOS
Dick Pole,BOS
Mark Ross,TOR
Stan Coveleski,NYY
Marlon Byrd,TEX
Paul Hoover,TBD
Don Carlsen,CHC
Frank Decker,SYR
John Hanna,RIC
Bob Wilson,LAD
Jumbo Davis,KCC
Yasmani Grandal,PIT
Steve Huntz,STL
Frank Kitson,BLN
Dave Rowe,CHC
Ryan Cook,SEA
Billy Klusman,BSN
Homer Smoot,STL
Édgar González,HOU
Cal Broughton,CLV
Jay Faatz,PIT
Mel Almada,BRO
Nick Neugebauer,MIL
Al Schroll,CHC
Nick Ahmed,SFG
Bobby Rhawn,CHW
Frank Schwindel,OAK
Matt Downs,HOU
Andy Hansen,PHI
Norm Miller,HOU
Jim Carter,NE
Jesús Sánchez,CHC
Willie Kamm,CLE
Jack Harper,CIN
Milt Whitehead,SLM
Jerry Robertson,DET
Adam Frazier,SEA
Fernando González,SDP
Pete Jones,PS
Matt Kemp,LAD
Oswaldo Arcia,MIA
Dick Brodowski,CLE
Fernando Tatís,BAL
John Kennedy,BOS
Agapito Lázaga,CSW
Jack Kucek,TOR
Mike Stanton,SFG
Steve Engel,CHC
Dan Boitano,NYM
John Lyles,CCB
Bartolo Colón,ATL
Bobby Anderson,COG
Joe Nuxhall,KCA
Mike Armstrong,SDP
James Roseman,STL
Muddy Ruel,SLB
Slim Sallee,STL
Brad Wilkerson,TEX
Dmitri Young,WSN
José Hernández,LAD
Ham Hyatt,NYY
Dick Welteroth,WSH
Kevin Brown,NYY
Chris Gittens,NYY
Mike Holtz,BOS
Mike Hegan,MIL
Zach DeLoach,CHW
Whit Merrifield,TOR
Billy Jurges,CHC
Willy Miranda,CHW
Frank Baker,BAL
Charlie Parks,NE
Cy Rheam,PBS
Chris Codiroli,OAK
Herbert Perry,CHW
Chien-Ming Wang,KCR
Isan Díaz,MIA
Manuel Barrios,FLA
Jody Gerut,MIL
Bob Johnson,BAL
Al Severinsen,BAL
Dan Plesac,PHI
Greg Maddux,ATL
Steve Toole,KCC
Jake Freeze,CHW
Hugh Daily,CLV
Larry Brown,BAL
Trey Cabbage,LAA
Nate Colbert,DET
William Sumrall,NBY
Gene Bailey,PHA
Gerardo Reyes,SDP
Booker Robinson,HG
Johnny Peacock,BOS
Fresco Thompson,BRO
Dickey Pearce,BRA
Willie Harris,CHW
Angel Perdomo,MIL
Henry Porter,KCC
Carlos Martínez,CLE
Carl Erskine,BRO
Jim Hegan,PHI
Craig Grebeck,BOS
Dan Naulty,MIN
Nelson Liriano,KCR
Eduardo Pérez,CAL
Phil Plantier,SDP
Víctor Santos,PIT
Triston Casas,BOS
Gavin Williams,CLE
Sauryn Lao,SEA
Brett Myers,PHI
Brett Campbell,WSN
Phil Nevin,TEX
Wayne Comer,SEP
Donnie Moore,ATL
Tito Landrum,LAD
Danny Frisella,NYM
Terry Humphrey,CAL
José Mujica,COL
Bob Lee,LAA
Brian Dorsett,CIN
Rey Fuentes,SDP
Darren Bragg,BOS
Leo Thomas,SLB
Fred Walden,SLB
Shea Hillenbrand,LAD
Luis Alcaraz,LAD
Bobby Cassevah,LAA
Tommy Harper,CLE
Tony Abreu,LAD
Shannon Stewart,OAK
Bill Bathe,SFG
Fritz Buelow,DET
Henry Kohler,MAR
John Dodge,PHI
Art Shamsky,CHC
Bartolo Colón,OAK
Dave Dravecky,SFG
Jack Hoey,BOS
Doc Farrell,BOS
Rich Surhoff,TEX
Ray Benge,PHI
Jackson Stephens,CIN
Steve Kemp,PIT
Sam Vico,DET
Jake Eder,CHW
Hoyt Wilhelm,ATL
Johnny Lindell,PHI
Joe Keough,CHW
Jack Marshall,CC
Don Gordon,CLE
John DeSilva,DET
Nick Heath,KCR
Bill Hoskins,SL2
Sam Lanford,WSH
Michael Saunders,TOR
Blake Davis,BAL
Johneshwy Fargas,CHC
Hiram Wright,WHS
Jeremy Griffiths,HOU
Jason Bere,CHW
Jim Marshall,CHC
Anthony Claggett,PIT
Red Hadley,IAB
Lance Carter,LAD
Cal McLish,BRO
Gene Benson,PC
Bobby Bonds,CAL
JT Chargois,MIA
Danny Darwin,CHW
Hunkey Hines,BRO
Billy Loes,BAL
Luis Andújar,TOR
Bill Pfann,CIN
Vince DiMaggio,PIT
Lloyd Waner,PIT
Glenn Chapman,BRO
Dave McNally,BAL
Jim Weaver,SLB
Kid Gleason,BLN
Brian Williams,CHC
General Crowder,SLB
Chris Sexton,CIN
Dae-ho Lee,SEA
Tim Hendryx,SLB
Josh Lindblom,PHI
Luis Sojo,PIT
Andrew McCutchen,NYY
Carlos Quentin,ARI
Tim Federowicz,SFG
Eddie Rommel,PHA
Juan Morillo,COL
Mark Parent,CHC
Parson Nicholson,DTN
Walter Mueller,PIT
Brooks Conrad,TBR
José Urquidy,HOU
Bip Roberts,KCR
J.D. Durbin,MIN
Jay Kleven,NYM
Steve Davis,CLE
Manny Ramirez,CLE
Kevin Tapani,CHW
Bert Myers,WHS
Nick Punto,LAD
Pat Creeden,BOS
James Edwards,CLE
Kevin Sefcik,PHI
Lee Fohl,PIT
Jason Krizan,SFG
Jimmie Schaffer,CHW
Andrew Velazquez,NYY
Max Fried,ATL
Hal Raether,PHA
Marshall Riddle,JRC
Al Nixon,PHI
Allen Córdoba,SDP
Adam Rosales,TEX
Tom Wilson,LAD
Tommy Reis,BSN
Ray King,ATL
Barry Evans,SDP
Joe Gunson,WHS
Jack Howell,ANA
George Knothe,PHI
Roberto Ortiz,WSH
Sam Barkley,STL
Roberto Hernández,CLE
