playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts,past_games,past_sog,past_a_sog,past_e_shot,past_goals,past_a_goals,past_e_goals,past_on_ice_goal,past_a_on_ice_goal,past_assists1,past_assists2,past_rebound_goals,SOG_22,AVG_SOG_22,GOALS_22,AVG_GOALS_22,ASSISTS1_22,ASSISTS2_22,AVG_ASSISTS_22,REBOUNDS_22,AVG_REBOUNDS_22,ONICE_GOALS_22,SOG_23,AVG_SOG_23,GOALS_23,AVG_GOALS_23,ASSISTS1_23,ASSISTS2_23,AVG_ASSISTS_23,REBOUNDS_23,AVG_REBOUNDS_23,ONICE_GOALS_23,SOG_24,AVG_SOG_24,GOALS_24,AVG_GOALS_24,ASSISTS1_24,ASSISTS2_24,AVG_ASSISTS_24,REBOUNDS_24,AVG_REBOUNDS_24,ONICE_GOALS_24
8475799,2025,Nino Niederreiter,WPG,R,all,5,4273.0,91.0,4.11,0.61,0.42,0.55,0.39,0.57,0.38,34.0,11.84,2.77,1.04,2.18,0.35,5.21,3.45,2.6,2.78,2.61,2.0,1.0,12.0,3.0,2.0,17.0,5.0,2.0,2.0,0.0,2.0,0.0,5.0,4.0,10.0,13.0,0.0,0.0,1.0,10.0,1.0,1.0,6.0,3.0,6.0,0.22,0.39,2.16,0.0,0.0,2.0,17.37,15.0,15.14,0.0,0.25,0.37,0.0,3.02,3.04,2.85,91.0,13.0,7.0,16.0,55.0,17.0,12.0,14.0,48.0,1.0,0.0,13727.0,0.0,0.0,0.0,2.0,43.83,5.4,5.13,5.43,5.17,41.0,18.0,18.0,77.0,6.0,4.0,1.0,40.0,9.0,10.0,1.02,1.01,3.37,1.0,1.0,4.0,79.2,59.0,59.69,0.8,0.78,0.78,5.42,5.46,5.23,33.19,3.41,3.21,3.39,3.19,29.0,16.0,18.0,63.0,2.0,6.0,0.0,29.0,12.0,4.0,0.84,1.5,1.06,0.0,1.0,1.0,61.77,45.0,44.72,0.48,1.02,1.02,2.88,2.87,2.81,11.06,15.27,168.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,:5:4:3:2:1,:12:10:8:5:4,:2:2:3:2:4,:12:10:8:6:5,:2:1:1:0:0,:0:0:0:0:0,:3:2:2:1:1,:6:3:2:0:0,:1:1:1:0:0,:2:2:1:0:0,:1:0:0:0:0,:0:0:0:0:0,181,2,24,0,8,9,0,6,0,68,170,2,18,0,8,8,0,6,0,43,150,2,17,0,13,7,0,2,0,48
8478403,2025,Jack Eichel,VGK,C,all,6,7449.0,142.0,13.19,0.66,0.45,0.59,0.5,0.62,0.49,13.0,31.07,3.54,1.77,6.5,0.99,15.47,12.73,3.48,3.56,3.5,2.0,8.0,30.0,11.0,3.0,44.0,15.0,5.0,2.0,1.0,6.0,0.0,12.0,16.0,25.0,36.0,0.0,0.0,55.0,4.0,5.0,13.0,28.0,9.0,4.0,0.81,1.12,1.61,4.0,0.0,1.0,44.24,41.0,41.11,4.0,0.41,0.12,0.21,3.75,3.76,3.7,142.0,25.0,17.0,28.0,72.0,21.0,19.0,25.0,77.0,55.0,51.0,14831.0,0.0,4.0,2.0,4.0,93.31,11.61,11.03,11.68,11.1,82.0,42.0,37.0,161.0,17.0,9.0,3.0,74.0,37.0,13.0,1.97,4.95,4.7,4.0,7.0,6.0,162.47,124.0,124.63,1.58,1.45,1.45,11.75,11.81,11.35,54.38,6.0,5.92,5.96,5.88,48.0,27.0,36.0,111.0,5.0,4.0,2.0,57.0,13.0,5.0,1.52,1.78,2.7,2.0,1.0,2.0,110.35,75.0,74.96,0.75,1.67,1.67,5.09,5.06,5.0,9.47,11.59,236.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,:6:5:4:3:2:1,:30:27:18:11:8:5,:5:5:4:4:4:5,:31:28:19:12:8:4,:5:5:4:2:2:1,:1:1:1:1:1:1,:4:3:2:1:1:1,:17:12:9:7:6:4,:3:2:2:2:3:4,:2:1:1:1:1:1,:8:5:4:4:3:2,:1:1:1:0:0:0,223,3,27,0,22,17,1,3,0,61,278,4,31,0,21,16,1,4,0,66,233,3,28,0,27,39,1,3,0,85
8482074,2025,Connor Zary,CGY,C,all,6,4728.0,103.0,1.37,0.58,0.44,0.53,0.49,0.54,0.48,50.0,10.92,1.5,0.56,2.28,0.33,5.09,4.24,1.5,1.48,1.48,0.0,0.0,10.0,4.0,3.0,17.0,1.0,1.0,0.0,0.0,3.0,0.0,5.0,5.0,9.0,13.0,1.0,2.0,16.0,4.0,0.0,0.0,9.0,4.0,1.0,0.19,0.58,0.73,0.0,0.0,1.0,16.4,14.0,13.7,0.0,0.13,0.0,0.0,1.63,1.61,1.61,103.0,5.0,8.0,20.0,70.0,26.0,8.0,14.0,55.0,16.0,14.0,17172.0,2.0,6.0,3.0,2.0,41.84,3.97,3.93,3.96,3.92,35.0,21.0,22.0,78.0,1.0,2.0,0.0,41.0,12.0,3.0,1.15,1.47,1.35,0.0,0.0,1.0,76.22,56.0,55.27,0.55,0.43,0.43,4.09,4.07,4.04,34.16,2.84,2.73,2.86,2.75,26.0,21.0,21.0,68.0,2.0,4.0,1.0,36.0,8.0,3.0,1.07,1.05,0.72,1.0,1.0,0.0,70.48,47.0,47.82,0.46,0.79,0.79,2.5,2.51,2.49,12.98,16.82,276.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,:6:5:4:3:2:1,:10:9:8:6:4:3,:2:2:2:2:2:3,:11:8:7:6:3:3,:1:1:1:1:1:1,:0:0:0:0:0:1,:2:1:1:1:1:1,:1:1:1:1:1:1,:0:0:0:0:0:1,:0:0:0:0:0:0,:0:0:0:0:0:0,:0:0:0:0:0:0,,,,,,,,,,,90,1,14,0,11,9,0,3,0,37,111,2,13,0,5,9,0,2,0,38
8478427,2025,Sebastian Aho,CAR,C,all,5,5927.0,110.0,7.62,0.72,0.58,0.64,0.59,0.67,0.6,8.0,17.9,2.24,1.39,3.7,0.66,9.53,7.48,2.08,2.35,2.18,6.0,0.0,12.0,13.0,4.0,29.0,7.0,1.0,0.0,1.0,2.0,0.0,11.0,11.0,11.0,24.0,1.0,2.0,43.0,8.0,1.0,10.0,13.0,10.0,2.0,0.46,1.23,0.55,0.0,1.0,0.0,30.3,25.0,26.2,2.0,0.32,0.0,0.58,1.98,2.03,1.9,110.0,26.0,13.0,11.0,60.0,20.0,11.0,22.0,57.0,43.0,41.0,12461.0,2.0,4.0,2.0,3.0,76.58,8.87,8.4,9.21,8.71,74.0,30.0,32.0,136.0,8.0,6.0,1.0,68.0,27.0,9.0,2.13,3.43,3.31,3.0,3.0,2.0,142.23,104.0,109.1,1.22,0.98,1.14,8.95,9.25,8.88,37.74,3.45,3.27,3.33,3.17,36.0,15.0,26.0,77.0,3.0,3.0,0.0,38.0,10.0,3.0,1.18,1.16,1.1,3.0,0.0,0.0,73.79,51.0,49.11,0.51,0.98,0.98,2.97,2.89,2.84,13.14,9.5,246.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,:5:4:3:2:1,:12:9:7:4:3,:2:2:2:2:3,:18:15:12:9:5,:1:1:0:0:0,:0:0:0:0:0,:2:2:1:1:1,:8:7:4:3:2,:2:2:1:2:2,:6:5:4:3:2,:0:0:0:0:0,:1:1:0:0:0,218,3,36,0,24,7,0,2,0,70,216,3,36,0,34,19,1,5,0,77,207,3,29,0,33,12,1,2,0,79
8482809,2025,Jackson Blake,CAR,R,all,5,5113.0,96.0,5.88,0.72,0.6,0.66,0.59,0.66,0.61,24.0,18.9,2.0,1.2,4.19,0.61,10.07,6.93,1.87,2.02,1.89,2.0,1.0,19.0,6.0,3.0,28.0,4.0,1.0,2.0,0.0,3.0,0.0,9.0,10.0,18.0,24.0,4.0,8.0,0.0,2.0,1.0,8.0,16.0,7.0,2.0,0.47,0.81,0.72,1.0,0.0,0.0,29.01,25.0,25.95,0.0,0.27,0.79,0.72,1.55,1.58,1.53,96.0,16.0,2.0,21.0,57.0,19.0,18.0,16.0,43.0,0.0,0.0,13275.0,8.0,10.0,5.0,2.0,59.55,6.35,6.08,6.51,6.24,53.0,29.0,35.0,117.0,5.0,4.0,1.0,56.0,20.0,6.0,1.63,2.31,2.41,2.0,1.0,2.0,122.58,82.0,86.01,0.91,1.11,1.11,6.16,6.36,6.21,30.52,2.47,2.42,2.41,2.36,27.0,16.0,18.0,61.0,3.0,1.0,0.0,33.0,9.0,1.0,1.14,1.12,0.21,2.0,1.0,0.0,58.66,43.0,41.31,0.44,0.18,0.18,2.74,2.68,2.63,15.66,10.47,265.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,:5:4:3:2:1,:19:17:15:11:5,:4:4:5:6:5,:19:16:14:11:4,:1:1:1:0:0,:0:0:0:0:0,:2:2:2:2:0,:5:5:4:2:1,:1:1:1:1:1,:2:2:1:1:0,:1:1:1:1:1,:0:0:0:0:0,,,,,,,,,,,2,2,0,0,0,0,0,0,0,1,143,2,17,0,12,5,0,1,0,38
8483515,2025,Juraj Slafkovsk,MTL,L,all,6,6690.0,126.0,4.1,0.66,0.4,0.68,0.44,0.71,0.43,18.0,13.04,2.4,0.94,2.62,0.4,6.77,4.87,2.3,2.46,2.35,0.0,0.0,13.0,5.0,7.0,25.0,2.0,2.0,2.0,1.0,2.0,0.0,8.0,4.0,11.0,16.0,1.0,2.0,1.0,15.0,1.0,4.0,10.0,5.0,3.0,0.46,0.58,1.36,0.0,1.0,1.0,25.43,18.0,18.32,0.0,0.2,0.55,1.16,1.45,1.5,1.43,126.0,36.0,6.0,23.0,61.0,11.0,17.0,23.0,75.0,1.0,4.0,15412.0,2.0,0.0,0.0,4.0,70.43,9.33,8.38,9.45,8.49,62.0,34.0,33.0,129.0,8.0,10.0,2.0,69.0,18.0,9.0,2.31,2.23,4.79,3.0,2.0,3.0,130.88,96.0,97.28,1.37,2.62,2.62,8.09,8.19,8.01,29.77,4.75,4.71,4.73,4.69,26.0,14.0,21.0,61.0,4.0,3.0,0.0,26.0,9.0,5.0,0.82,1.24,2.68,2.0,0.0,2.0,60.34,40.0,39.54,0.39,0.55,0.55,4.58,4.54,4.52,9.04,13.36,200.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,:6:5:4:3:2:1,:13:12:11:10:8:6,:2:2:3:3:4:6,:13:12:11:10:9:6,:2:1:1:1:1:0,:0:0:0:0:0:0,:2:2:2:2:2:1,:8:7:6:5:2:0,:1:1:2:2:1:0,:0:0:0:0:0:0,:0:0:0:0:0:0,:1:1:1:1:1:0,,,,,,,,,,,,,,,,,,,,,133,2,18,0,16,17,0,2,0,69
8482100,2025,Alexander Nikishin,CAR,D,all,5,5196.0,111.0,4.9,0.58,0.65,0.52,0.65,0.53,0.66,28.0,7.99,0.49,0.49,2.19,0.24,4.38,3.2,0.44,0.5,0.45,1.0,2.0,8.0,3.0,10.0,21.0,4.0,1.0,1.0,0.0,2.0,0.0,5.0,2.0,7.0,10.0,1.0,2.0,0.0,13.0,2.0,7.0,10.0,1.0,0.0,0.33,0.16,0.0,1.0,0.0,0.0,22.16,11.0,11.42,7.0,0.1,0.14,0.0,0.59,0.61,0.55,111.0,17.0,6.0,19.0,69.0,14.0,16.0,18.0,63.0,0.0,0.0,13192.0,2.0,0.0,0.0,5.0,55.13,5.94,5.51,6.16,5.71,52.0,21.0,28.0,101.0,8.0,7.0,1.0,48.0,20.0,5.0,1.78,2.76,1.41,2.0,5.0,1.0,107.02,73.0,77.34,0.79,1.53,1.53,5.21,5.44,5.26,48.11,4.32,4.11,4.21,4.01,40.0,24.0,29.0,93.0,2.0,5.0,0.0,45.0,15.0,4.0,1.21,1.91,1.21,2.0,0.0,0.0,89.01,64.0,61.34,0.74,1.11,1.11,3.95,3.84,3.77,16.07,8.62,281.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,:5:4:3:2:1,:8:8:6:3:1,:2:2:2:2:1,:8:8:7:4:2,:1:1:0:0:0,:0:0:0:0:0,:0:0:0:0:0,:8:8:7:5:3,:2:2:2:2:3,:1:1:1:0:0,:2:2:2:2:1,:0:0:0:0:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8475765,2025,Vladimir Tarasenko,MIN,R,all,6,5781.0,98.0,3.1,0.61,0.38,0.59,0.45,0.62,0.45,37.0,9.52,0.57,0.64,1.99,0.29,5.9,3.61,0.56,0.57,0.56,1.0,3.0,10.0,3.0,7.0,20.0,5.0,1.0,0.0,0.0,2.0,1.0,5.0,4.0,9.0,12.0,0.0,0.0,0.0,2.0,1.0,6.0,12.0,1.0,0.0,0.47,0.1,0.0,1.0,0.0,0.0,20.46,13.0,12.95,2.0,0.14,0.0,0.0,0.71,0.71,0.7,98.0,25.0,13.0,17.0,43.0,7.0,16.0,14.0,61.0,0.0,0.0,16276.0,0.0,2.0,1.0,2.0,67.92,9.23,7.62,9.25,7.64,63.0,27.0,31.0,121.0,9.0,7.0,2.0,64.0,13.0,13.0,2.03,1.48,5.72,2.0,3.0,4.0,123.05,90.0,90.51,1.29,2.35,2.35,8.18,8.2,6.68,39.26,5.87,5.65,5.77,5.55,35.0,20.0,30.0,85.0,4.0,2.0,0.0,39.0,10.0,6.0,1.08,1.4,3.39,1.0,0.0,3.0,83.83,55.0,53.89,0.53,0.2,0.2,6.19,6.08,5.94,9.17,15.06,229.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,:6:5:4:3:2:1,:10:9:8:7:6:1,:2:2:2:2:3:1,:10:8:7:6:5:1,:1:0:0:0:0:0,:0:0:0:0:0:0,:1:0:0:0:0:0,:9:8:8:6:4:1,:2:2:2:2:2:1,:1:1:1:1:0:0,:3:3:3:2:1:0,:0:0:0:0:0:0,169,2,18,0,16,16,0,1,0,70,155,2,23,0,20,12,0,4,0,60,133,2,11,0,12,10,0,1,0,61
8476460,2025,Mark Scheifele,WPG,C,all,5,5794.0,113.0,7.77,0.6,0.39,0.55,0.36,0.55,0.37,8.0,15.05,4.08,1.19,3.0,0.55,6.98,5.21,3.93,4.06,3.92,3.0,0.0,14.0,7.0,0.0,21.0,9.0,6.0,0.0,0.0,1.0,0.0,4.0,10.0,8.0,15.0,2.0,4.0,41.0,3.0,1.0,6.0,8.0,7.0,6.0,0.41,0.87,2.8,1.0,3.0,2.0,21.33,21.0,21.3,0.0,0.27,0.0,1.32,3.03,3.03,2.9,113.0,19.0,19.0,20.0,55.0,16.0,24.0,23.0,50.0,41.0,44.0,12206.0,4.0,8.0,4.0,1.0,57.57,7.87,7.58,7.84,7.55,55.0,21.0,32.0,108.0,11.0,8.0,1.0,44.0,24.0,8.0,1.54,2.97,3.36,3.0,5.0,3.0,109.26,76.0,76.94,1.02,1.77,1.77,7.12,7.09,6.83,46.07,5.28,5.06,5.27,5.05,43.0,20.0,25.0,88.0,4.0,6.0,1.0,42.0,16.0,5.0,1.2,2.05,2.03,1.0,2.0,1.0,84.89,63.0,61.73,0.71,1.26,1.26,4.73,4.72,4.62,8.59,13.4,137.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,:5:4:3:2:1,:14:11:8:4:1,:3:3:3:2:1,:15:12:9:6:2,:6:5:3:2:0,:1:1:1:1:0,:4:4:3:1:1,:11:10:8:7:4,:2:2:3:4:4,:3:3:3:3:3,:0:0:0:0:0,:0:0:0:0:0,206,3,42,1,15,11,0,4,0,86,154,2,25,0,32,15,1,2,0,76,181,2,39,0,32,16,1,10,0,83
8474586,2025,Jordan Eberle,SEA,R,all,5,5687.0,121.0,4.17,0.62,0.5,0.56,0.42,0.59,0.43,14.0,14.16,1.32,1.08,3.06,0.42,6.77,5.34,1.3,1.33,1.31,3.0,1.0,13.0,5.0,2.0,20.0,4.0,0.0,3.0,0.0,3.0,0.0,5.0,7.0,13.0,18.0,1.0,2.0,1.0,6.0,1.0,6.0,12.0,5.0,1.0,0.27,0.72,0.33,0.0,0.0,0.0,20.49,18.0,18.32,1.0,0.25,0.86,0.33,1.24,1.25,1.24,121.0,32.0,11.0,20.0,58.0,17.0,13.0,20.0,71.0,1.0,1.0,13300.0,2.0,0.0,0.0,4.0,59.32,5.82,5.61,5.85,5.64,52.0,30.0,25.0,107.0,6.0,5.0,1.0,58.0,20.0,4.0,1.27,2.67,1.89,1.0,4.0,1.0,108.42,82.0,82.94,1.07,1.2,1.2,5.69,5.71,5.59,40.01,3.5,3.36,3.47,3.33,30.0,26.0,27.0,83.0,4.0,1.0,0.0,44.0,7.0,5.0,1.42,0.89,1.19,2.0,0.0,2.0,82.11,56.0,55.56,0.58,0.01,0.01,4.07,4.04,3.87,9.15,9.21,183.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,:5:4:3:2:1,:13:11:9:6:2,:3:3:3:3:2,:14:13:9:7:3,:0:0:0:0:0,:0:0:0:0:0,:1:1:1:1:0,:6:5:4:2:1,:1:1:1:1:1,:3:2:1:1:0,:1:1:1:1:1,:0:0:0:0:0,177,2,20,0,32,11,1,2,0,60,168,2,17,0,18,9,0,3,0,53,66,2,9,0,16,1,0,1,0,34
8477940,2025,Nikolaj Ehlers,CAR,L,all,5,5256.0,96.0,2.81,0.72,0.59,0.62,0.6,0.66,0.6,24.0,18.49,1.18,1.23,4.72,0.66,10.2,7.01,1.13,1.24,1.19,0.0,0.0,18.0,7.0,4.0,29.0,0.0,0.0,2.0,0.0,5.0,0.0,11.0,7.0,18.0,25.0,0.0,0.0,1.0,2.0,0.0,4.0,20.0,5.0,0.0,0.65,0.53,0.0,0.0,0.0,0.0,30.8,25.0,26.46,0.0,0.29,0.37,0.0,1.47,1.54,1.48,96.0,28.0,8.0,9.0,51.0,14.0,9.0,21.0,52.0,1.0,0.0,13132.0,0.0,0.0,0.0,3.0,67.39,7.39,6.96,7.71,7.26,67.0,25.0,26.0,118.0,6.0,5.0,2.0,64.0,20.0,8.0,1.98,2.42,2.99,2.0,3.0,1.0,124.2,92.0,97.0,1.06,0.71,0.9,7.55,7.81,7.45,34.58,2.94,2.79,2.8,2.66,32.0,15.0,24.0,71.0,3.0,2.0,0.0,37.0,7.0,3.0,1.21,0.84,0.89,3.0,0.0,0.0,67.53,47.0,44.81,0.46,0.56,0.56,2.84,2.73,2.69,14.62,10.0,264.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,:5:4:3:2:1,:18:13:13:8:2,:4:3:4:4:2,:18:13:12:6:2,:0:0:0:0:0,:0:0:0:0:0,:1:1:1:0:0,:6:6:2:1:1,:1:2:1:0:1,:0:0:0:0:0,:0:0:0:0:0,:0:0:0:0:0,132,3,12,0,15,11,1,2,0,32,233,3,25,0,24,12,0,2,0,56,174,3,24,0,27,12,1,0,0,50
8482125,2025,Alexander Holtz,VGK,R,all,1,848.0,17.0,0.35,0.57,0.55,0.56,0.41,0.52,0.46,9.0,1.86,0.21,0.18,0.3,0.06,1.27,0.96,0.21,0.22,0.21,0.0,0.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.1,0.11,0.0,0.0,0.0,0.0,6.68,3.0,3.15,1.0,0.04,0.0,0.0,0.25,0.26,0.25,17.0,0.0,3.0,2.0,12.0,6.0,1.0,0.0,10.0,0.0,0.0,2752.0,0.0,0.0,0.0,0.0,7.62,0.49,0.48,0.51,0.49,9.0,2.0,7.0,18.0,0.0,0.0,0.0,9.0,2.0,0.0,0.28,0.22,0.0,0.0,0.0,0.0,19.99,11.0,11.53,0.11,0.0,0.0,0.6,0.62,0.61,7.31,0.37,0.37,0.36,0.36,5.0,5.0,4.0,14.0,0.0,0.0,0.0,9.0,1.0,0.0,0.23,0.14,0.0,0.0,0.0,0.0,12.91,10.0,9.63,0.07,0.0,0.0,0.43,0.42,0.42,2.76,2.25,36.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,:1,:2,:2,:2,:0,:0,:0,:0,:0,:0,:0,:0,21,1,3,0,1,0,0,0,0,9,122,1,16,0,6,6,0,3,0,45,69,1,4,0,4,4,0,0,0,27
8476468,2025,J.T. Miller,NYR,C,all,7,8524.0,179.0,5.1,0.52,0.51,0.6,0.5,0.59,0.51,20.0,18.48,2.63,1.48,4.22,0.64,9.35,6.69,2.41,2.62,2.41,0.0,2.0,14.0,11.0,6.0,31.0,4.0,2.0,0.0,0.0,1.0,0.0,13.0,9.0,12.0,23.0,1.0,2.0,69.0,15.0,1.0,9.0,13.0,8.0,4.0,0.46,1.11,1.06,1.0,1.0,0.0,30.82,25.0,24.76,4.0,0.33,0.0,0.77,2.19,2.2,2.11,179.0,28.0,27.0,28.0,96.0,8.0,14.0,19.0,138.0,69.0,49.0,16734.0,2.0,2.0,1.0,2.0,88.11,9.74,9.15,9.67,9.09,78.0,45.0,58.0,181.0,6.0,8.0,0.0,79.0,32.0,12.0,2.24,3.88,3.61,3.0,1.0,2.0,180.93,123.0,122.57,1.63,1.9,1.93,9.43,9.43,8.98,64.93,8.92,8.42,9.04,8.52,51.0,36.0,32.0,119.0,5.0,5.0,1.0,61.0,15.0,11.0,1.99,1.89,5.04,1.0,0.0,4.0,120.43,87.0,87.87,0.95,1.5,1.5,8.37,8.42,8.14,11.86,11.57,253.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,:7:6:5:4:3:2:1,:14:10:8:6:3:1:0,:2:2:2:2:1:0:0,:18:16:12:10:5:3:1,:2:1:1:1:1:1:0,:0:0:0:0:0:0:0,:3:2:2:1:0:0:0,:6:4:4:4:4:3:0,:1:1:1:1:1:2:0,:0:0:0:0:0:0:0,:2:2:2:2:2:1:0,:0:0:0:0:0:0:0,223,3,32,0,37,13,1,4,0,96,194,2,37,0,44,22,1,5,0,82,137,2,22,0,31,17,1,3,0,79
8477949,2025,Alex Tuch,BUF,R,all,5,6134.0,137.0,5.12,0.39,0.48,0.46,0.47,0.46,0.46,7.0,16.41,1.53,1.12,3.98,0.57,8.84,6.96,1.31,1.5,1.29,3.0,0.0,15.0,8.0,4.0,27.0,4.0,1.0,3.0,1.0,2.0,0.0,7.0,10.0,14.0,22.0,3.0,6.0,0.0,1.0,1.0,2.0,16.0,5.0,2.0,0.33,0.53,0.67,0.0,0.0,1.0,26.7,23.0,22.53,1.0,0.24,0.56,0.67,1.1,1.06,1.01,137.0,15.0,27.0,24.0,71.0,16.0,23.0,17.0,81.0,0.0,1.0,11866.0,6.0,6.0,3.0,5.0,61.34,5.64,5.25,5.49,5.11,59.0,27.0,23.0,109.0,6.0,9.0,2.0,61.0,18.0,7.0,1.5,2.33,1.8,4.0,0.0,2.0,107.09,86.0,83.92,0.97,1.86,1.86,4.75,4.62,4.5,74.33,8.95,8.74,9.07,8.86,70.0,30.0,28.0,128.0,4.0,10.0,1.0,78.0,10.0,12.0,1.93,1.25,5.77,1.0,0.0,3.0,130.8,100.0,102.16,1.31,1.79,1.79,8.47,8.58,8.42,8.58,9.18,188.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,:5:4:3:2:1,:15:13:9:7:6,:3:3:3:4:6,:16:14:10:6:5,:1:1:0:0:0,:0:0:0:0:0,:2:1:1:0:0,:6:5:2:1:0,:1:1:1:0:0,:3:2:1:0:0,:0:0:0:0:0,:1:1:0:0:0,218,3,36,0,29,14,1,3,0,84,192,3,22,0,20,17,0,2,0,86,197,2,36,0,15,16,0,4,0,98
